,EventID,Start_Time,End_Time,Outage_Duration_In_Days,Year,Month,Facility_Code,Participant_Code,Status,Outage_Reason,Energy_Lost_MW,Description_Of_Outage,Risk_Classification
3601,3602,5/31/2016 14:00,5/31/2016 20:00,0.25,2016,5,ENRG_KALGOORLIE_GT3,ENRG,Cancelled By Market Participant,Forced,5,Consequential outage due to malfunctioning WP equipment in Regans Ford Zone substation,Medium Risk
3602,3603,6/9/2016 14:00,6/9/2016 14:00,0,2016,6,KORL_GT3,KORL,Approved,Forced,33,FO,High Risk
3603,3604,6/9/2016 14:30,6/9/2016 15:30,0.04,2016,6,KORL_GT3,KORL,Approved,Forced,100.1,FO,High Risk
3604,3605,6/6/2016 13:30,6/6/2016 13:30,0,2016,6,PJRH_GT11,PJRH,Approved,Forced,123,FO,High Risk
3605,3606,6/5/2016 20:00,6/5/2016 20:00,0,2016,6,PJRH_GT11,PJRH,Approved,Forced,60,FO,High Risk
3606,3607,6/5/2016 12:30,6/5/2016 12:30,0,2016,6,PJRH_GT11,PJRH,Approved,Forced,40,FO,High Risk
3607,3608,6/5/2016 12:00,6/5/2016 12:00,0,2016,6,PJRH_GT11,PJRH,Approved,Forced,123,FO,High Risk
3608,3609,6/1/2016 6:30,6/1/2016 6:30,0,2016,6,PMC_AG,PMC,Approved,Forced,17.483,Operational issues caused real time forced outage.,High Risk
1051,1052,8/10/2017 16:30,8/29/2017 16:30,19,2017,8,MELK_G7,MELK,Approved,Forced,11,Centre CW pump outage,High Risk
3610,3611,6/12/2016 8:30,6/12/2016 13:00,0.19,2016,6,ENRG_KALGOORLIE_GT3,ENRG,Cancelled By Market Participant,Forced,5,Consequential outages due to WP line works on Regans 33kV feeder,Medium Risk
3611,3612,6/12/2016 8:30,6/12/2016 13:00,0.19,2016,6,ENRG_KALGOORLIE_GT3,ENRG,Cancelled By Market Participant,Forced,5,Consequential outages due to WP line works on Regans 33kV feeder,Medium Risk
3612,3613,6/2/2016 16:30,6/2/2016 17:00,0.02,2016,6,TIWEST_COG1,TRMOS,Approved,Forced,10.6,Manual Ramp Rate error,High Risk
3613,3614,5/31/2016 6:30,5/31/2016 7:00,0.02,2016,5,TIWEST_COG1,TRMOS,Approved,Forced,7.2,Manual Ramp Rate error,High Risk
3614,3615,6/10/2016 8:00,6/11/2016 7:30,0.98,2016,6,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),156,inspect fuel nozzles,N/A
3615,3616,6/11/2016 8:00,6/11/2016 15:30,0.31,2016,6,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),156,inspect fuel nozzles,N/A
1052,1053,8/8/2017 19:00,8/8/2017 19:30,0.02,2017,8,MELK_G7,MELK,Approved,Forced,4,North Boiler feed pump oil leak,High Risk
3617,3618,6/8/2016 6:30,6/8/2016 6:30,0,2016,6,PJRH_GT11,PJRH,Approved,Forced,8.86,FO,High Risk
3618,3619,6/8/2016 7:00,6/8/2016 7:30,0.02,2016,6,PJRH_GT11,PJRH,Approved,Forced,38,FO,High Risk
3619,3620,6/4/2016 9:30,6/4/2016 13:30,0.17,2016,6,ENRG_KALGOORLIE_GT3,ENRG,Approved,Consequential,9.9,Enable signal was removed for repair work on feeder- site could not operate. Will request conversion to consequential.,N/A
3620,3621,6/2/2016 8:00,6/2/2016 13:30,0.23,2016,6,ENRG_KALGOORLIE_GT3,ENRG,Approved,Consequential,24,GT?s at Kalgoorlie trip off due to the 220kV line from Muja being tripped,N/A
3621,3622,6/2/2016 8:00,6/2/2016 13:30,0.23,2016,6,WEST_KALGOORLIE_GT2,WGUTD,Approved,Consequential,36,GT?s at Kalgoorlie trip off due to the 220kV line from Muja being tripped,N/A
3622,3623,6/6/2016 11:00,6/6/2016 13:00,0.08,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,156,Combustion chamber failed to fire.  Protection Shutdown.,High Risk
1054,1055,8/25/2017 17:30,8/22/2017 17:00,3.02,2017,8,MELK_G7,MELK,Approved,Scheduled (Planned),7,Load Derate,N/A
1083,1084,8/24/2017 8:00,8/26/2017 17:00,2.38,2017,8,MELK_G7,MELK,Approved,Scheduled (Planned),55,Stage AB 3.3kV Station Switchboard Maintenance,N/A
3625,3626,6/4/2016 8:30,6/4/2016 10:30,0.08,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,42,"No batching, Furnace 1 and 2. For further information contact Simcoa Furnace Control on 9780 6670",High Risk
3626,3627,6/3/2016 18:00,6/3/2016 18:00,0,2016,6,AUXC_WGP,AUXC,Approved,Forced,9.72,Refinery issues causing steam & power imbalance.,High Risk
3627,3628,6/2/2016 22:30,6/2/2016 22:30,0,2016,6,AUXC_WGP,AUXC,Approved,Forced,10.14,Refinery issues steam & power imbalance.,High Risk
3628,3629,6/2/2016 17:30,6/2/2016 17:30,0,2016,6,AUXC_WGP,AUXC,Approved,Forced,10.9,Refinery issues steam & power imbalance.,High Risk
1084,1085,8/24/2017 8:00,8/26/2017 17:00,2.38,2017,8,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),55,Stage AB 3.3kV Station Switchboard Maintenance,N/A
1085,1086,8/24/2017 8:00,8/26/2017 17:00,2.38,2017,8,MELK_G7,MELK,Approved,Scheduled (Planned),55,Stage AB 3.3kV Station Switchboard Maintenance,N/A
1086,1087,8/21/2017 8:00,8/23/2017 18:00,2.42,2017,8,MELK_G7,MELK,Approved,Scheduled (Planned),55,Stage AB 3.3kV Station Switchboard Maintenance,N/A
1087,1088,8/21/2017 8:00,8/23/2017 18:00,2.42,2017,8,MELK_G7,MELK,Approved,Scheduled (Planned),55,Stage AB 3.3kV Station Switchboard Maintenance,N/A
3633,3634,5/22/2016 11:30,5/23/2016 0:00,0.52,2016,5,TIWEST_COG1,TRMOS,Approved,Forced,10.3,Manual ramp rate error,High Risk
3634,3635,5/18/2016 16:30,5/18/2016 17:00,0.02,2016,5,TIWEST_COG1,TRMOS,Approved,Forced,15.5,Manual ramp rate error,High Risk
3635,3636,5/18/2016 16:00,5/18/2016 16:30,0.02,2016,5,TIWEST_COG1,TRMOS,Approved,Forced,9.3,Manual Ramp Rate Error,High Risk
3636,3637,5/24/2016 4:30,5/24/2016 5:00,0.02,2016,5,TIWEST_COG1,TRMOS,Approved,Forced,8.9,Manual ramp rate error,High Risk
3637,3638,5/24/2016 12:00,5/24/2016 12:30,0.02,2016,5,TIWEST_COG1,TRMOS,Approved,Forced,7.9,Manual ramp rate error,High Risk
3638,3639,5/24/2016 14:30,5/24/2016 15:00,0.02,2016,5,TIWEST_COG1,TRMOS,Approved,Forced,10.3,Manual ramp rate error,High Risk
3639,3640,5/24/2016 8:00,5/24/2016 9:00,0.04,2016,5,TIWEST_COG1,TRMOS,Approved,Forced,12.6,Manual ramp rate error,High Risk
3640,3641,5/23/2016 7:00,5/23/2016 8:00,0.04,2016,5,TIWEST_COG1,TRMOS,Approved,Forced,12.5,Manual ramp rate error,High Risk
3641,3642,5/23/2016 15:30,5/23/2016 16:00,0.02,2016,5,TIWEST_COG1,TRMOS,Approved,Forced,16.3,Manual ramp rate error,High Risk
3642,3643,6/2/2016 8:00,6/2/2016 8:30,0.02,2016,6,BW1_GREENWATERS_G2,GW,Approved,Consequential,82,Station 132kV breaker tripped due to 220kV line trip and WP Switching Program error,N/A
3643,3644,6/16/2016 7:00,6/18/2016 16:30,2.4,2016,6,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,Windows 7 Upgrade,N/A
3644,3645,6/12/2016 18:00,6/15/2016 16:30,2.94,2016,6,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,Windows 7 Upgrade,N/A
3645,3646,6/7/2016 7:00,6/7/2016 19:30,0.52,2016,6,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,Routine Water Wash,N/A
1116,1117,8/18/2017 16:30,8/25/2017 17:00,7.02,2017,8,MELK_G7,MELK,Approved,Scheduled (Planned),7,Load Derate,N/A
3647,3648,5/18/2016 8:30,5/18/2016 9:00,0.02,2016,5,PMC_AG,PMC,Approved,Forced,68,Gas supplier constraint,High Risk
3648,3649,6/1/2016 18:00,6/1/2016 18:30,0.02,2016,6,AURICON_PNJ_U1,AURICON,Approved,Opportunistic Maintenance (Planned),190,Routine Water Wash (extension),N/A
3649,3650,6/11/2016 18:00,6/12/2016 17:30,0.98,2016,6,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,Routine Water Wash,N/A
3650,3651,6/1/2016 18:00,6/1/2016 23:30,0.23,2016,6,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Opportunistic Maintenance (Planned),190,Routine Water Wash,N/A
3651,3652,5/31/2016 0:00,5/31/2016 10:30,0.44,2016,5,PJRH_GT11,PJRH,Approved,Forced,116,FO,High Risk
3652,3653,6/1/2016 7:30,6/1/2016 8:00,0.02,2016,6,ENRG_KALGOORLIE_GT3,ENRG,Approved,Forced,117.4,Unit unavailable for dispatch,High Risk
3653,3654,5/30/2016 7:30,5/30/2016 15:00,0.31,2016,5,BW1_GREENWATERS_G2,GW,Approved,Consequential,82,Power station curtailed to 0MW at the request of Western Power,N/A
3654,3655,5/27/2016 19:00,5/27/2016 20:30,0.06,2016,5,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,Site could not operate as enable signal was removed. will request conversion to consequential.,N/A
3655,3656,6/1/2016 8:00,6/1/2016 17:30,0.4,2016,6,AURICON_PNJ_U1,AURICON,Approved,Opportunistic Maintenance (Planned),190,Routine Water Wash,N/A
3656,3657,5/27/2016 20:30,5/27/2016 21:00,0.02,2016,5,TESLA_PICTON_G1,TSLA_MGT,Cancelled By Market Participant,Forced,9.9,Site could not operate as enable signal was removed. will request conversion to consequential.,Low Risk
3657,3658,6/20/2016 7:00,6/24/2016 11:30,4.19,2016,6,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),10,Transformer 4 yearly maintenance,N/A
3658,3659,5/28/2016 12:30,5/28/2016 1:00,0.48,2016,5,PJRH_GT11,PJRH,Approved,Forced,123,FO,High Risk
3659,3660,5/28/2016 12:00,5/28/2016 12:00,0,2016,5,PJRH_GT11,PJRH,Approved,Forced,61.5,FO,High Risk
3660,3661,6/4/2016 17:30,6/8/2016 14:00,3.85,2016,6,KORL_GT3,KORL,Approved,Scheduled (Planned),100.1,BI,N/A
3661,3662,5/30/2016 2:30,5/30/2016 2:30,0,2016,5,AUXC_WGP,AUXC,Approved,Forced,12.93,"Low refinery steam demand, steam power imbalance",High Risk
3662,3663,5/30/2016 2:00,5/30/2016 2:00,0,2016,5,AUXC_WGP,AUXC,Approved,Forced,14.86,"Low refinery steam demand, steam / power imbalance",High Risk
3663,3664,5/30/2016 1:30,5/30/2016 1:30,0,2016,5,AUXC_WGP,AUXC,Approved,Forced,14.51,"Low refinery steam demand, steam / power imbalance",High Risk
3664,3665,5/30/2016 1:00,5/30/2016 1:00,0,2016,5,AUXC_WGP,AUXC,Approved,Forced,16.05,"Low refinery steam demand, steam / power imbalance",High Risk
3665,3666,5/30/2016 12:30,5/30/2016 12:30,0,2016,5,AUXC_WGP,AUXC,Approved,Forced,14.42,"Low refinery steam demand, steam / power imbalance",High Risk
3666,3667,5/30/2016 12:00,5/30/2016 12:00,0,2016,5,AUXC_WGP,AUXC,Approved,Forced,12.34,"Refinery low steam demand, steam / power imbalance",High Risk
3667,3668,5/29/2016 23:30,5/29/2016 23:30,0,2016,5,AUXC_WGP,AUXC,Approved,Forced,9.92,"Refinery low steam demand, steam / power imbalance",High Risk
3668,3669,6/2/2016 8:00,6/2/2016 16:30,0.35,2016,6,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),190,Routine Maintenance,N/A
3669,3670,5/20/2016 16:30,5/20/2016 16:30,0,2016,5,AURICON_PNJ_U1,AURICON,Approved,Forced,20.968,delayed ramping due to ticking water valve that delayed the start of the power augmentation system,High Risk
1117,1118,8/2/2017 6:00,8/2/2017 9:00,0.13,2017,8,MELK_G7,MELK,Approved,Forced,3,Centre CW pump outage,High Risk
3671,3672,7/14/2016 17:30,7/18/2016 16:30,3.96,2016,7,PJRH_GT11,PJRH,Approved,Scheduled (Planned),38,EI,N/A
3672,3673,5/21/2016 20:00,5/21/2016 22:00,0.08,2016,5,BW1_GREENWATERS_G2,GW,Approved,Forced,32.834,Operational Issues caused real time forced outage.,High Risk
3673,3674,5/21/2016 15:30,5/21/2016 19:30,0.17,2016,5,BW1_GREENWATERS_G2,GW,Approved,Forced,32,Operational Issues caused real time forced outage.,High Risk
3674,3675,5/21/2016 13:30,5/21/2016 15:00,0.06,2016,5,BW1_GREENWATERS_G2,GW,Approved,Forced,32.308,Operational Issues caused real time forced outage.,High Risk
3675,3676,5/21/2016 13:00,5/21/2016 13:00,0,2016,5,BW1_GREENWATERS_G2,GW,Approved,Forced,34.22,Operational Issues caused real time forced outage.,High Risk
3676,3677,5/22/2016 0:30,5/22/2016 0:30,0,2016,5,BW1_GREENWATERS_G2,GW,Approved,Forced,35.226,Operational Issues caused real time forced outage.,High Risk
3677,3678,5/21/2016 10:30,5/22/2016 0:00,0.56,2016,5,BW1_GREENWATERS_G2,GW,Approved,Forced,32.06,Operational Issues caused real time forced outage.,High Risk
3678,3679,6/1/2016 7:00,6/3/2016 16:30,2.4,2016,6,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),143,Software upgrade of MHI control system,N/A
3679,3680,5/15/2016 15:00,5/16/2016 16:30,1.06,2016,5,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Forced,87.45,WWF curtailed to 0 MW by Western Power for the hardware update for the control system used for SCADA - transmission and generation.,Medium Risk
3680,3681,5/27/2016 5:30,5/27/2016 7:00,0.06,2016,5,PJRH_GT11,PJRH,Approved,Forced,38,FO,High Risk
3681,3682,5/25/2016 18:30,5/25/2016 18:30,0,2016,5,PERTHENERGY_KORL_GT1,PUG,Cancelled By Market Participant,Forced,37.3,Generation reduced due to GTG100 fault,Low Risk
3682,3683,5/25/2016 18:00,5/25/2016 18:00,0,2016,5,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,38.8,Generation reduced due to GTG100 fault,High Risk
3683,3684,5/15/2016 9:00,5/15/2016 14:30,0.23,2016,5,GRASMERE_WF1,EUCT,Approved,Consequential,13.8,Windfarm curtailed due to the SCADA outage ,N/A
3684,3685,5/14/2016 8:30,5/14/2016 14:00,0.23,2016,5,GRASMERE_WF1,EUCT,Approved,Consequential,13.8,Windfarm curtailed due to the SCADA outage ,N/A
3685,3686,5/15/2016 9:00,5/15/2016 14:30,0.23,2016,5,GRASMERE_WF1,EUCT,Approved,Consequential,21.6,Windfarm curtailed due to the SCADA outage ,N/A
3686,3687,5/14/2016 8:30,5/14/2016 14:00,0.23,2016,5,GRASMERE_WF1,EUCT,Approved,Consequential,21.6,Windfarm curtailed due to the SCADA outage ,N/A
3687,3688,5/21/2016 18:30,5/21/2016 19:30,0.04,2016,5,DNHR_DENMARK_WF1,DNHR,Approved,Consequential,1.44,"A feeder outage occurred in Denmark on May 21, 2016 at 6:37 pm. As a result the CMS of the windfarm was tripped. The windfarm CMS was closed at 7:55 pm ",N/A
3688,3689,5/19/2016 9:30,5/19/2016 10:30,0.04,2016,5,DNHR_DENMARK_WF1,DNHR,Approved,Consequential,1.44,"A feeder outage occurred in Denmark on May 19, 2016 at 9:37 am. As a result the CMS of the windfarm was tripped. The windfarm CMS was closed at 10:57am ",N/A
3689,3690,5/14/2016 7:30,5/14/2016 14:30,0.29,2016,5,DNHR_DENMARK_WF1,DNHR,Approved,Consequential,1.44,Due to WP Scada upgrade works on the 14/5/2016 the DCWL windfarm was curtailed to 0MW for the duration of the works. ,N/A
3690,3691,6/9/2016 8:00,6/9/2016 16:30,0.35,2016,6,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,Routine Maintenance,N/A
3691,3692,5/14/2016 7:30,5/14/2016 14:30,0.29,2016,5,BW1_GREENWATERS_G2,GW,Approved,Consequential,2.43,Windfarm Output curtailed to 0MW during WP Scada upgrade on 14/5/2016,N/A
3692,3693,5/25/2016 7:30,5/25/2016 7:30,0,2016,5,BW1_GREENWATERS_G2,GW,Approved,Forced,67.6,Operational issue on start up,High Risk
3693,3694,5/25/2016 7:00,5/25/2016 7:00,0,2016,5,BW1_GREENWATERS_G2,GW,Approved,Forced,31.2,Operational issue on start up,High Risk
3694,3695,5/21/2016 10:30,5/22/2016 7:30,0.88,2016,5,AURICON_PNJ_U1,AURICON,Approved,Forced,87.45,WWF tripped as runback scheme was invoked due to MBA - TS 81 line tripped. MBA TS 81 line tripped due to storms and lightning strikes in the North Country region. Information based on Dispatch Advisory 16400 and 16401 from Western Power.,High Risk
3695,3696,5/15/2016 8:30,5/15/2016 14:30,0.25,2016,5,AURICON_PNJ_U1,AURICON,Approved,Consequential,87.45,WWF curtailed to 0 MW by Western Power for the hardware update for the control system used for SCADA - transmission and generation.,N/A
3696,3697,5/21/2016 10:30,5/23/2016 14:00,2.15,2016,5,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Forced,87.45,WWF tripped as runback scheme was invoked due to MBA - TS 81 line tripped. MBA TS 81 line tripped due to storms and lightning strikes in the North Country region. Information based on Dispatch Advisory 16400 and 16401 from Western Power.,Medium Risk
3697,3698,5/21/2016 10:30,5/23/2016 14:00,2.15,2016,5,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Forced,87.45,WWF tripped as runback scheme was invoked due to MGA - TS 81 line tripped. MGA TS 81 line tripped due to storms and lightning strikes in the North Country region. Information based on Dispatch Advisory 16400 from Western Power.,Medium Risk
3698,3699,5/15/2016 8:30,5/16/2016 16:30,1.33,2016,5,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Forced,87.45,WWF curtailed to 0 MW by Western Power for the hardware update for the control system used for SCADA - transmission and generation.,Medium Risk
3699,3700,5/14/2016 11:30,5/14/2016 14:30,0.13,2016,5,AURICON_PNJ_U1,AURICON,Approved,Consequential,87.45,WWF curtailed to 0 MW by Western Power for the hardware update for the control system used for SCADA - transmission and generation.,N/A
3700,3701,5/16/2016 18:00,5/16/2016 18:00,0,2016,5,MWF_MUMBIDA_WF1,MCG,Cancelled By Market Participant,Forced,49.4,Reflecting the constraint due to the SCADA System Outage for the weekend of 14 and 15 May 2016.,Low Risk
3701,3702,5/16/2016 17:30,5/16/2016 17:30,0,2016,5,MWF_MUMBIDA_WF1,MCG,Cancelled By Market Participant,Forced,35.4,Reflecting the constraint due to the SCADA System Outage for the weekend of 14 and 15 May 2016.,Low Risk
3702,3703,5/15/2016 8:30,5/15/2016 14:30,0.25,2016,5,MWF_MUMBIDA_WF1,MCG,Approved,Consequential,55,Reflecting the constraint to 0MW due to the SCADA System Outage for the weekend of 14 and 15 May 2016.,N/A
3703,3704,5/24/2016 9:30,5/24/2016 10:30,0.04,2016,5,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,Site could not operate as Western Power network was down and enable signal was removed. Will request conversion to consequential.,N/A
3704,3705,5/21/2016 10:30,5/21/2016 11:30,0.04,2016,5,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,116,Station unavailable due to high voltage circuit breaker trip during storm ,High Risk
3705,3706,5/17/2016 17:00,5/17/2016 17:00,0,2016,5,AURICON_PNJ_U1,AURICON,Approved,Forced,13.767,Unit slow to ramp for capacity testing,High Risk
3706,3707,5/24/2016 1:00,5/24/2016 10:00,0.38,2016,5,TIWEST_COG1,TRMOS,Approved,Forced,0,Islanded on Tronox instructions due to severe weather,High Risk
3707,3708,5/23/2016 8:30,5/23/2016 9:00,0.02,2016,5,BW1_GREENWATERS_G2,GW,Approved,Forced,21,Water leak on hood,High Risk
3708,3709,5/22/2016 12:30,5/22/2016 1:30,0.46,2016,5,BW1_GREENWATERS_G2,GW,Approved,Forced,21,Ladle car derailment,High Risk
3709,3710,5/23/2016 21:30,5/23/2016 21:30,0,2016,5,AUXC_WGP,AUXC,Approved,Forced,9.33,"Power Steam imbalance. Commissioning BLR 2 
",High Risk
3710,3711,5/23/2016 21:00,5/23/2016 21:00,0,2016,5,AUXC_WGP,AUXC,Approved,Forced,15.34,"Power Steam imbalance. Commissioning BLR 2 
",High Risk
3711,3712,5/23/2016 20:30,5/23/2016 20:30,0,2016,5,AUXC_WGP,AUXC,Approved,Forced,14.41,"Power Steam imbalance. Commissioning BLR 2 
",High Risk
3712,3713,5/23/2016 20:00,5/23/2016 20:00,0,2016,5,AUXC_WGP,AUXC,Approved,Forced,14.62,"Power Steam imbalance. Commissioning BLR 2 
",High Risk
3713,3714,5/23/2016 19:30,5/23/2016 19:30,0,2016,5,AUXC_WGP,AUXC,Approved,Forced,13.36,"Power Steam imbalance. Commissioning BLR 2 
",High Risk
3714,3715,5/23/2016 19:00,5/23/2016 19:00,0,2016,5,AUXC_WGP,AUXC,Approved,Forced,13.55,Power Steam imbalance. Commissioning BLR 2 ,High Risk
3715,3716,5/16/2016 16:00,5/16/2016 16:00,0,2016,5,AURICON_PNJ_U1,AURICON,Approved,Forced,13.613,Unit slow to ramp to full capacity during capacity testing,High Risk
3716,3717,5/21/2016 9:30,5/23/2016 14:30,2.21,2016,5,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,Enable signal removed due to trips on transmission line. Site could not operate without enable signal. Will request conversion to consequential.,N/A
3717,3718,5/23/2016 9:30,5/23/2016 9:30,0,2016,5,PJRH_GT11,PJRH,Approved,Forced,37,FO,High Risk
3718,3719,5/18/2016 22:30,5/18/2016 22:30,0,2016,5,PJRH_GT11,PJRH,Approved,Forced,16.4,FO,High Risk
3719,3720,5/23/2016 7:00,5/23/2016 7:00,0,2016,5,PJRH_GT11,PJRH,Approved,Forced,18.5,FO,High Risk
3720,3721,5/23/2016 6:30,5/23/2016 6:30,0,2016,5,PJRH_GT11,PJRH,Approved,Forced,12,FO,High Risk
3721,3722,5/21/2016 18:00,5/21/2016 18:00,0,2016,5,PJRH_GT11,PJRH,Approved,Forced,18.5,FO,High Risk
3722,3723,5/23/2016 6:30,5/23/2016 7:00,0.02,2016,5,PJRH_GT11,PJRH,Approved,Forced,123,FO,High Risk
3723,3724,5/23/2016 6:00,5/23/2016 6:00,0,2016,5,PJRH_GT11,PJRH,Approved,Forced,61.5,FO,High Risk
3724,3725,5/22/2016 17:00,5/22/2016 21:00,0.17,2016,5,BW1_GREENWATERS_G2,GW,Approved,Consequential,82,Curtailment to 0MW at the request of Western Power,N/A
3725,3726,5/21/2016 17:00,5/21/2016 21:00,0.17,2016,5,BW1_GREENWATERS_G2,GW,Approved,Consequential,82,Curtailment to 0MW at the request of Western Power,N/A
3726,3727,5/17/2016 17:30,5/18/2016 7:30,0.58,2016,5,PJRH_GT11,PJRH,Approved,Forced,37,FO,High Risk
3727,3728,5/20/2016 17:00,5/20/2016 19:00,0.08,2016,5,BW1_GREENWATERS_G2,GW,Approved,Consequential,82,Curtailed to 0MW at the request of Western Power,N/A
3728,3729,5/25/2016 11:00,5/26/2016 0:30,0.56,2016,5,PERTHENERGY_KORL_GT1,PUG,Approved,Scheduled (Planned),58,Speed sensor test,N/A
3729,3730,5/25/2016 11:00,5/26/2016 0:30,0.56,2016,5,PERTHENERGY_KORL_GT1,PUG,Approved,Scheduled (Planned),58,Speed sensor test,N/A
3730,3731,5/21/2016 4:30,5/22/2016 9:00,1.19,2016,5,TIWEST_COG1,TRMOS,Approved,Forced,0,Islanded at request of Tronox due to severe weather,High Risk
3731,3732,5/21/2016 11:30,5/22/2016 0:30,0.54,2016,5,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,Site could not operate as enable signal was removed. Will request conversion to consequential.,N/A
3732,3733,5/21/2016 4:00,5/21/2016 8:30,0.19,2016,5,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,Site could not operate as enable signal was removed. Will request conversion to consequential.,N/A
1138,1139,8/21/2017 8:00,8/27/2017 7:30,5.98,2017,8,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),55,Stage AB 3.3kV Station Switchboard Maintenance,N/A
3734,3735,5/20/2016 7:00,5/20/2016 13:30,0.27,2016,5,PMC_AG,PMC,Approved,Consequential,68,"Goldfields Power was islanded due to planned Western Power works, refer to Dispatch Advisory 16397.",N/A
3735,3736,5/20/2016 7:00,5/20/2016 13:30,0.27,2016,5,STHRNCRS_EG,STHRNCRS,Approved,Consequential,23,Southern Cross Energy was islanded due to planned Western Power works refer to Dispatch Advisory 16397.,N/A
